id_these,ID_hackathon_auteur,titre,nom_auteur,prenom_auteur,genre_auteur,annee_promo,sujet_date_min,sujet_date_max,url
ENCPOS_1997_40,h2892,"Étude sur la vallée de la Somme entre Amiens et Saint-Valery-sur-Somme, du xie au début du XIVe siècle",Tedaldi-Da Lage,Cécile,female,1997,1902,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_40
ENCPOS_1997_41,h2994,"Paul Barrillon, ambassadeur de France en Angleterre (1677-1688)",Van De Walle,Thomas,male,1997,1904,1688,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_41
ENCPOS_1997_NEXT,,pages postliminaires,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_NEXT
ENCPOS_1997_PREV,,pages liminaires,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1997_PREV
ENCPOS_1998_01,h0118,Politique et missions archéologiques  italiennes en Libye du début du xxe siècle à 1943,Barral,Pierre-Emmanuel,male,1998,1905,1943,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_01
ENCPOS_1998_02,h0123,Les voyages autour du monde de Cyrille-Pierre-Théodore Laplace : les campagnes de La Favorite (1829-1932) et de l’Artémise  (1837-1840),Barron,Géraldine,female,1998,1905,1840,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_02
ENCPOS_1998_03,h0298,"Comportements et mentalités à Paris au milieu du XVIIe siècle, d’après les archives criminelles  du For-l’Évêque",Bodeau,Florence,female,1998,1904,1680,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_03
ENCPOS_1998_04,h0324,"Structures économiques, sociales et politiques à Rognes (début du XIVe siècle – milieu du XVe siècle)",Bonnel,Sylvie,female,1998,1903,1470,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_04
ENCPOS_1998_05,h0331,"Jules Claretie, administrateur de la Comédie-Française (1885-1913)",Bontemps-Sauvageot,Isabelle,female,1998,1905,1913,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_05
ENCPOS_1998_06,h0369,L’école Estienne de 1889 à 1949 : la question de l’apprentissage dans les industries du livre,Bouju,Marie-Cécile,female,1998,1905,1949,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_06
ENCPOS_1998_07,h0384,"Elisa Bonaparte-Baciocchi, grande duchesse de Toscane, et le gouvernement général des départements toscans (1809-1814)",Bourel,Sylvie,female,1998,1904,1814,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_07
ENCPOS_1998_08,h0450,"Kervélégan (1748-1825), le Vétéran de la Révolution",Buanic,Nicolas,male,1998,1904,1825,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_08
ENCPOS_1998_09,h0631,L’hygiène alimentaire des soldats de l’armée de terre française (1770-1880),Chompret,Marie-France,female,1998,1904,1880,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_09
ENCPOS_1998_10,h0671,Les ambassadeurs et l’ambassade de France en Angleterre,Collignon,Laure,female,1998,1904,1998,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_10
ENCPOS_1998_11,h0769,"L’ambassade de Claude-Théophile de Bésiade, marquis d’Avaray, près les cantons suisses (1716-1726) : étude du fonctionnement de l’ambassade de France en Suisse au début du XVIIIe siècle",Dafflon,Alexandre,male,1998,1904,1726,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_11
ENCPOS_1998_12,h0809,La mort en Champagne : étude de l’art funéraire aux XIIe et XIIIe siècles,Dectot,Xavier,male,1998,1903,1299,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_12
ENCPOS_1998_13,h1312,La vie musicale à Stasbourg sous l’Empire allemand (1871-1918),Geyer,Myriam,female,1998,1905,1918,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_13
ENCPOS_1998_14,h1322,Évolution  du monde de l’évolution enfantine (1875-1914),Gil-Charreaux,Stéphanie,female,1998,1905,1914,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_14
ENCPOS_1998_15,h1434,Paribas et les télécommunications (1918-1968) : autour de la Compagnie générale de télégraphie sans fil,Gueit,Lydiane,female,1998,1905,1968,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_15
ENCPOS_1998_16,h1485,Diplomatie  et réforme catholiques. Étude et édition de la correspondance du nonce en France Gasparo Silingardi (1599-1601),Haan,Bertrand,male,1998,1904,1601,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_16
ENCPOS_1998_17,h1539,Les sources de l’hagiographie épiscopale angevine avant l’an mille,Heurtebise,Damien,male,1998,1901,999,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_17
ENCPOS_1998_18,h1558,Médecins et chirurgiens à Saint-Domingue au XVIIIe siècle,Homer,Isabelle,female,1998,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_18
ENCPOS_1998_19,h1612,"Les saints enfants de Baccius en Lientrude : Élophe et Euchaire, Libaire, Menne, Suzanne, Ode et Gontrude. Étude littéraire, historique et iconographique d’un culte de saints lorrains, du IVe siècle à nos jours",Jacquier,Bernard,male,1998,1904,1998,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_19
ENCPOS_1998_20,h1675,La France et la Pologne de Versailles à Locarno (1919-1925),Kania,Christophe,male,1998,1905,1925,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_20
ENCPOS_1998_21,h1930,Le confort de la chambre à coucher parisienne (1640-1780).,Lenoir,Juliette,female,1998,1904,1780,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_21
ENCPOS_1998_22,h1958,"Jean le Couteur, architecte des Trente Glorieuses",Lesquins,Noémie,female,1998,1905,1974,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_22
ENCPOS_1998_23,h2065,De la Grande chancellerie au ministère de la Justice (1774-1792),Mangin,Valérie,female,1998,1904,1792,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_23
ENCPOS_1998_24,h2236,Louis Bruyère (1758-1831) et la direction des travaux de Paris de 1811 à 1853,Montalescot-Dufour,Clémence,female,1998,1904,1853,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_24
ENCPOS_1998_25,h2318,Les satellites français de télécommunication Télécom 1 (1978-1988),Nguyen,Anne-Thérèse,female,1998,1905,1988,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_25
ENCPOS_1998_26,h2340,L’évolution des limites territoriales  du Canada français (1713-1763). Essai de géographie historique,Olive,Béatrice,female,1998,1904,1763,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_26
ENCPOS_1998_27,h2369,Le Journal des voyages et des aventures de terre et de mer de 1877 à 1915,Palewska,Marie,female,1998,1905,1915,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_27
ENCPOS_1998_28,h2455,L’urbanisme à Strasbourg au XVIe siècle,Petrazoller,François,male,1998,1904,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_28
ENCPOS_1998_29,h2700,L’iconographie du Lancelot en prose à la fin du Moyen Âge (v. 1340-v. 1500),Rollet,Nathalie,female,1998,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_29
ENCPOS_1998_30,h2727,"L’arc de triomphe de l’Étoile, « Panthéon de la France guerrière depuis 1789 »",Rouge,Isabelle,female,1998,1904,1998,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_30
ENCPOS_1998_31,h1639,Le bagne de Brest (1749-1800) : l’émergence d’une institution pénitentiaire au siècle des Lumières,Seta,Frédérique,female,1998,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_31
ENCPOS_1998_32,h2841,Les propositions de réforme du calendrier au XVe siècle,"Solan Bethmale, De",Olivier,male,1998,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_32
ENCPOS_1998_33,h2858,Pouvoirs et société dans les confins de Dalmatie et de Croatie (1645-1699),Spirta,Boris,male,1998,1904,1699,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_33
ENCPOS_1998_34,h2970,Les dominicains à Strasbourg (1224-1420),Turck,Sandrine,female,1998,1903,1420,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_34
ENCPOS_1998_35,h3038,Recueil des chartes de l’abbaye de Clairvaux.,Veyssière,Laurent,male,1998,1903,1792,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_35
ENCPOS_1998_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_NEXT
ENCPOS_1998_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1998_PREV
ENCPOS_1999_01,h0011,Les travaux d’art et les collections de Louis d’Orléans (1389-1407),Alexandre,Arnaud,male,1999,1903,1407,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_01
ENCPOS_1999_02,h0014,La France de Guizot et l’Extrême-Orient (1840-1848),Allain,Alexandre,male,1999,1905,1848,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_02
ENCPOS_1999_03,h0053,Les Trésoriers généraux de la généralité de Paris (1557-1643),Ashta-Bargouin,Emmanuelle,female,1999,1904,1643,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_03
ENCPOS_1999_04,h0067,"Politique lignagère et ambitions comtales en Lorraine : la famille et la seigneurie d’Apremont, des origines au début du XIVe siècle",Auclair,Mathias,male,1999,1902,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_04
ENCPOS_1999_05,h0132,Romain Rolland et l’Agence des prisonniers de Genève (1914-1916),Basquin,Claire,female,1999,1905,1916,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_05
ENCPOS_1999_06,h0170,Les récits illustrés de voyages pittoresques publiés en France entre 1770 et 1855,Becker-Jeanjean,Caroline,female,1999,1904,1855,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_06
ENCPOS_1999_07,h0273,Mise en scène et représentation de la féminité dans la presse : les pages féminines de Paris-Soir et du Daily Express dans les années 1930,Black,Kéda,female,1999,1905,1939,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_07
ENCPOS_1999_08,h0313,Les Sermons d’Adémar de Chabannes. Édition du manuscrit de Berlin,Bon,Bruno,male,1999,1902,1034,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_08
ENCPOS_1999_09,h0413,A la croisée des régimes : la carrière de l’avocat bordelais Jean-Baptiste Sylvère de Gaye de Martignac (1778-1832),Boyer,Fabrice,male,1999,1904,1832,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_09
ENCPOS_1999_10,h0473,Un grammairien traducteur : Vaugelas et sa traduction de Quinte-Curce,Butlen,Fabrice,male,1999,1904,1650,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_10
ENCPOS_1999_11,h0508,"La scène multipliée : écrivains, littérature et cinéma en France de 1906 à 1914",Carou,Alain,male,1999,1905,1914,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_11
ENCPOS_1999_12,h0510,L’amiral de Bonnivet et sa famille (v. 1450-v. 1525),Carouge,Pierre,male,1999,1903,1525,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_12
ENCPOS_1999_13,h0548,Union des arts et enseignement artistique : l’École des beaux-arts de 1857 à 1914,Chabanne,Laure,female,1999,1905,1914,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_13
ENCPOS_1999_14,h0607,Les châteaux de l’apanage d’Alençon (v. 1350-v. 1450),Chave,Isabelle,female,1999,1903,1450,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_14
ENCPOS_1999_15,h0617,Le De dono timoris du dominicain Humbert de Romans (?-1277). Édition et commentaire,Chevalier,Christine,female,1999,1903,1277,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_15
ENCPOS_1999_16,h0622,L’abolition des capitulations et la suppression des tribunaux mixtes en Egypte (1937),Chevrant-Breton,Philippe,male,1999,1905,1937,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_16
ENCPOS_1999_17,h0631,L’hygiène alimentaire des soldats de l’armée de terre française (v. 1770-v. 1880),Chompret,Marie-France,female,1999,1904,1880,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_17
ENCPOS_1999_18,h0638,Le monde seigneurial dans le comté de Dammartin-en-Goële à la fin du Moyen Âge (v. 1320- v. 1520),Claerr,Thierry,male,1999,1903,1520,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_18
ENCPOS_1999_19,h0665,La reliure d’étoffe au temps des princes de Valois (seconde moitié du XIVe siècle – début du XVe siècle),Coilly,Nathalie,female,1999,1903,1430,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_19
ENCPOS_1999_20,h1091,"Saint Joseph mis en image : iconographie et culte de saint Joseph, de la fin du XIVe à la veille du concile de Trente",Eyroi,Karine,female,1999,1903,1542,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_20
ENCPOS_1999_21,h1134,"L’héraldique balzacienne, mise en perspective",Ferri,Laurent,male,1999,1904,1850,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_21
ENCPOS_1999_22,h1206,"Antiromanisme doctrinal, pouvoir et raison du prince : le prisme du prince (1606-1611)","Franceschi, De",Sylvio-Hemann,male,1999,1904,1611,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_22
ENCPOS_1999_23,h1247,La vêture en pays vannetais à travers les sources d’archives (milieu du XVIIIe - milieu du xixe siècle),Gardais,Marie-Odile,female,1999,1904,1850,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_23
ENCPOS_1999_24,h1269,Les offices des ténèbres aux XVIIe et XVIIIe siècles,Gaudelus,Sébastien,male,1999,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_24
ENCPOS_1999_25,h0761,"Charles de Spoelberch de Lovenjoul (1836-1907), un collectionneur et ses libraires",Gaviglio,Catherine,female,1999,1905,1907,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_25
ENCPOS_1999_26,h1313,Les marques typographiques en France des origines à 1600,Gheno,Pierre,male,1999,1899,1600,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_26
ENCPOS_1999_27,h1329,"Le Codex de Lambert, évêque d’Arras (1093-1115). Introduction, édition et traduction",Giordanengo,Claire,female,1999,1902,1115,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_27
ENCPOS_1999_28,h1491,"Un chantier de l’époque flamboyante, la reconstruction de la tour nord de la cathédrale de Bourges (1507-1537)",Hamon,Etienne,male,1999,1904,1537,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_28
ENCPOS_1999_29,h1500,"Une famille de bibliophiles au XVe siècle, les Coëtivy",Harrouët,Roseline,female,1999,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_29
ENCPOS_1999_30,h1621,La carrière de Jean Argyropoulos avant 1453 : contribution à l’histoire de la renaissance byzantine,Jardin,Sylvestre,male,1999,1903,1453,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_30
ENCPOS_1999_31,h1773,"Le duc de Bourbon, premier ministre de Louis XV",Lanoye,Sébastien,male,1999,1904,1726,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_31
ENCPOS_1999_32,h1868,La prédication de Prévôtin de Crémone : édition des sermons de Mayence et de Paris,Lebigue,Jean-Baptiste,male,1999,1903,1220,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_32
ENCPOS_1999_33,h1893,Les bronzes chola vishnouites,Lefèvre,Vincent,male,1999,1902,1250,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_33
ENCPOS_1999_34,h1991,"Le familistère de Guise (1858-1968) : architecture, habitat, vie quotidiennne",Loire,Marion,female,1999,1905,1968,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_34
ENCPOS_1999_35,h2086,"L’Ars lectoria Ecclesie de Jean de Garlande. Étude, édition et traduction",Marguin,Elsa,female,1999,1903,1252,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_35
ENCPOS_1999_36,h2118,L’École nationale de arts décoratifs de 1877 à 1941 : la réconciliation des arts appliqués et de l’architecture,Martin,Sylvie,female,1999,1905,1941,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_36
ENCPOS_1999_37,h2189,"Martin Chambigues (v. 1460-1532), l’architecte des cathédrales flamboyantes",Meunier,Florian,male,1999,1903,1532,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_37
ENCPOS_1999_38,h2293,L’information politique à Toulouse dans la première moitié  du XVe siècle (1414-1444),Nadrigny,Xavier,male,1999,1903,1444,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_38
ENCPOS_1999_39,h2299,Contribution à l’histoire de la Saintonge et de l’Aunis pendant la guerre de Cent ans,Nau,Claire,female,1999,1903,1453,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_39
ENCPOS_1999_40,h2372,La société anatomique de Paris : étude institutionnelle et prosopographique d’une société médicale parisienne,Palluault,Florent,male,1999,1904,1999,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_40
ENCPOS_1999_41,h2442,Le duché de Genevois aux XVIe et XVIIe siècles : aspects institutionnels d’un apanage savoyard,Perrillat,Laurent,male,1999,1904,1699,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_41
ENCPOS_1999_42,h2725,Le cartulaire de Saint-Pierre de Préaux : étude et édition du manuscrit dans son état de 1227,Rouet,Dominique,female,1999,1903,1227,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_42
ENCPOS_1999_43,h2863,"Claude Le Peletier (1631-1711), contrôleur général des finances de Louis XIV",Stoll,Mathieu,male,1999,1904,1711,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_43
ENCPOS_1999_44,h2980,"La communauté urbaine de la cité de Toul, du milieu du XIVe siècle à la fin du XVe siècle",Vaisse,Damien,male,1999,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_44
ENCPOS_1999_45,h3037,"Le Roman de Brut de Jean de Wauquelin, traduction de l’Historia regum Britannie",Veysseyre,Géraldine,female,1999,1903,1445,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_45
ENCPOS_1999_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_NEXT
ENCPOS_1999_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1999_PREV
ENCPOS_2000_01,h0144,L’académie impériale des beaux-arts de Saint-Pétersbourg (1757-1802). Du Moujik à l’artiste.,Baudez,Basile,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_01
ENCPOS_2000_02,h0191,Japonisme et érudition : le livre japonais dans les collections d’Auguste Lesouëf (1829-1906),Béranger,Véronique,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_02
ENCPOS_2000_03,h0271,La traduction occitane de L’Arbre des batailles d’Honorat Bovet,Biu,Hélène,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_03
ENCPOS_2000_04,h0284,Recherches sur les palais épiscopaux en France à l’époque concordataire (1802-1905). L’évêque en son palais.,Blenner,Séverine,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_04
ENCPOS_2000_05,h0325,Contribution à l’étude de l’Église en Crète vénitienne (xiiie-xive siècle),Bonnélie,Claire,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_05
ENCPOS_2000_06,h0379,Éditions et adaptations de l’Histoire de Mélusine de Jean d’Arras (xve-xixe siècle). Les aventures d’un roman médiéval.,Bouquin,Hélène,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_06
ENCPOS_2000_07,h0464,Rhétorique et liturgie en Gaule mérovingienne : l’exemple des rituels et des oraisons de l’offertoire de la messe,Burget,Rémy,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_07
ENCPOS_2000_08,h0499,Philippe V et son Conseil : le gouvernement royal de 1316 à 1322,Canteaut,Olivier,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_08
ENCPOS_2000_09,h2210,Michel Butor et ses artistes : livres manuscrits (1968-1998),Chamonard,Marie,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_09
ENCPOS_2000_10,h0622,L’abolition des capitulations et la suppression des tribunaux mixtes en Egypte (1937),Chevrant-Breton,Philippe,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_10
ENCPOS_2000_11,h0640,"Frantz Jourdain (1847-1935), architecte, critique d’art et homme de lettres",Clatin,Marianne,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_11
ENCPOS_2000_12,h0666,Louis Le Vau : les débuts d’un architecte parisien (1612-1654),Cojannot,Alexandre,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_12
ENCPOS_2000_13,h0752,"Les Carmes déchaussés de Paris et de Charenton, aux XVIIe et XVIIIe siècles",Crevoisier de Vomécourt,Sophie de,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_13
ENCPOS_2000_14,h0841,"L’École d’agriculture de Grignon, de 1867 à 1918",Delfour,Françoise,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_14
ENCPOS_2000_15,h0897,Le roman en prose Guy de Warewyk(xve siècle). Édition et commentaire.,Desmet,Frédérique,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_15
ENCPOS_2000_16,h0920,Le cardinal de Granvelle et la Franche-Comté : la correspondance comme instrument de gouvernement,Dinard,Simon-Pierre,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_16
ENCPOS_2000_17,h1099,La circulation des manuscrits du De Excidio Troiae de Darès le Phrygien,Faivre d’Arcier,Louis,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_17
ENCPOS_2000_18,h1176,Le chartrier de la cathédrale de Coutances (XIe-XIVe siècle). Étude et édition,Fontanel,Julie,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_18
ENCPOS_2000_19,h1225,La maison Fourdinois : néo-styles et néo-Renaissance dans les arts décoratifs en France dans la seconde moitié du xixe siècle,Gabet,Olivier,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_19
ENCPOS_2000_20,h1229,Les Mirabilia descripta de Jordan Catala : une image de l’Orient au XIVe siècle,Gadrat,Christine,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_20
ENCPOS_2000_21,h1629,Du sceau à la signature : histoire des signes de validation en France (xiiie-xvie siècle),Jeay,Claude,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_21
ENCPOS_2000_22,h1650,"Édition critique des lettres d’Antoine Singlin (1607-1664), supérieur de Port-Royal",Josse,Anne-Claire,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_22
ENCPOS_2000_23,h1730,Le fermier général Claude Dupin (1686-1769),Ladant,Julie,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_23
ENCPOS_2000_24,h1793,"Un manuscrit arthurien et son commanditaire : le Guiron le Courtois de Bernabò Visconti (Bibl. Nat. de Fr., n. a. f. 5243)",Lauby,Aurélie,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_24
ENCPOS_2000_25,h1902,"Le Liber visionum et miraculorum. Édition du manuscrit de Troyes (Bibl. mun., ms. 946).",Legendre,Olivier,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_25
ENCPOS_2000_26,h1939,Le chartrier du chapitre cathédral de Soissons (1089-1243). Étude et édition.,Lépolard,Hugues,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_26
ENCPOS_2000_27,h1976,Les expéditions françaises en Floride (1562-1568),Lhoumeau,Hélène,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_27
ENCPOS_2000_28,h2169,"Le De processione Spiritus Sancti[ De Spiritu Sancto] de Théodulfe d’Orléans. Édition, étude des sources et commentaire.",Ménage,Christian,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_28
ENCPOS_2000_29,h2310,Le peintre Antoine Rivalz (1667-1735),Néouze,Valérie,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_29
ENCPOS_2000_30,h2367,Poésie française et métrique latine chez Michel de Boteauville ( ca.1435-ap. 1500). Édition critique bilingue latin-français du poème Les Misères de la guerre( Carmen de miseriis guerre).,Pairault,Louis-Gilles,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_30
ENCPOS_2000_31,h2374,Fièvre jaune et ordre colonial au Sénégal (1850-1960),Pam,Adama Aly,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_31
ENCPOS_2000_32,h2911,"La parole aux albigeois : le procès de Bernard de Castanet, évêque d’Albi (1307-1308). Introduction historique et édition.",Théry,Julien,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_32
ENCPOS_2000_33,h3033,Les voyages présidentiels dans la France de l’entre-deux-guerres. Rôle et image des chefs d’Etat de 1918 à 1940.,Versavel,Dominique,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_33
ENCPOS_2000_34,h3039,Les voyages français à la Chine (1720-1793) : vaisseaux et équipages,Veyssière,Marion,female,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_34
ENCPOS_2000_35,h3072,Louis II de la Trémoille ou la découverte de l’Italie (1480-1525). Étude historique et édition de correspondance.,Vissière,Laurent,male,2000,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2000_35
ENCPOS_2001_01,h0208,Le couvent des Mathurins de Paris et l’estampe au XVIIe siècle,Bermès,Emmanuelle,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_01
ENCPOS_2001_02,h0712,Henri Ghéon et le théâtre,Coste,Hélène,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_02
ENCPOS_2001_03,h0807,La représentation de l’architecture islamique à Paris au xixe siècle : une définition de l’orientalisme architectural,Decléty,Lorraine,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_03
ENCPOS_2001_04,h0857,Beffrois et hôtels de ville de la fin du Moyen Âge en Flandre française. Les chantiers du pouvoir urbain.,Delrue,Laure,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_04
ENCPOS_2001_05,h0872,Culte et iconographie de saint André en France (ve - XVe siècle),Denoël,Charlotte,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_05
ENCPOS_2001_06,h1103,L’exploitation des terroirs dans la terre de la Châtre au XVIe siècle,Fanget,Delphine,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_06
ENCPOS_2001_07,h1203,"Paul-Émile Victor, biographie d’un explorateur polaire (1907-1995)",Fournier,Thierry,male,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_07
ENCPOS_2001_08,h1283,Un commentaire de la Dissuasio valerii de Gautier Map : le Hec epistola de John Ridewall. Étude et édition critique.,Gautier,France,female,2001,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_2001_08
